Age,AgeGroup,Department,JobRole,Gender,MaritalStatus,OverTime,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,YearsAtCompany,YearsSinceLastPromotion,TotalWorkingYears,JobLevel,BusinessTravel,Attrition,AttritionBinary,Cluster,ClusterLabel
41,36-45,Sales,Sales Executive,Female,Divorced,Yes,10447,3,3,4,3,22,13,23,3,Travel_Rarely,No,0,0,Stable Senior
30,26-35,Research & Development,Manufacturing Director,Female,Single,No,9667,3,1,3,3,7,0,9,3,Travel_Rarely,No,0,1,Loyal Mid-Career
26,26-35,Human Resources,Human Resources,Female,Married,Yes,2148,2,4,3,3,5,1,6,1,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
46,46-55,Research & Development,Healthcare Representative,Female,Married,No,8926,2,4,4,3,9,3,13,2,Travel_Rarely,Yes,1,1,Loyal Mid-Career
40,36-45,Research & Development,Healthcare Representative,Female,Divorced,No,6513,4,3,3,3,5,0,12,2,Travel_Rarely,No,0,1,Loyal Mid-Career
34,26-35,Sales,Sales Executive,Male,Married,No,6799,3,2,3,4,10,4,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
58,56-65,Sales,Manager,Male,Divorced,No,16291,2,2,2,3,16,14,37,4,Non-Travel,No,0,0,Stable Senior
35,26-35,Research & Development,Laboratory Technician,Male,Married,No,2705,3,2,4,1,5,0,6,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
47,46-55,Research & Development,Manufacturing Director,Female,Divorced,Yes,10333,2,3,3,2,22,14,28,3,Travel_Rarely,No,0,0,Stable Senior
40,36-45,Research & Development,Healthcare Representative,Female,Divorced,No,4448,1,2,3,3,7,7,15,2,Travel_Rarely,No,0,1,Loyal Mid-Career
54,46-55,Research & Development,Research Scientist,Female,Married,No,6854,4,4,2,3,7,1,14,2,Travel_Rarely,No,0,1,Loyal Mid-Career
31,26-35,Sales,Sales Executive,Female,Married,No,9637,1,1,3,3,3,2,9,3,Travel_Frequently,No,0,1,Loyal Mid-Career
28,26-35,Research & Development,Research Scientist,Female,Married,No,3591,1,3,3,3,3,1,3,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
38,36-45,Sales,Sales Representative,Female,Married,Yes,5405,4,2,2,1,4,0,20,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
26,26-35,Sales,Sales Executive,Male,Single,No,4684,4,3,3,3,5,1,5,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
58,56-65,Research & Development,Research Director,Male,Married,Yes,15787,3,1,3,3,2,2,23,4,Travel_Frequently,No,0,0,Stable Senior
18,,Research & Development,Research Scientist,Female,Single,No,1514,3,2,1,3,0,0,0,1,Non-Travel,No,0,3,At-Risk Mid-Level
31,26-35,Human Resources,Human Resources,Male,Married,No,2956,1,4,3,4,1,0,2,1,Travel_Rarely,Yes,1,3,At-Risk Mid-Level
29,26-35,Human Resources,Human Resources,Male,Divorced,Yes,2335,1,1,3,2,2,2,4,1,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
45,36-45,Sales,Sales Executive,Female,Married,No,5154,3,3,4,3,8,5,10,2,Non-Travel,No,0,1,Loyal Mid-Career
36,36-45,Research & Development,Research Scientist,Female,Married,Yes,6962,2,4,3,3,1,0,15,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
43,36-45,Sales,Sales Executive,Male,Married,No,5675,4,1,3,3,7,7,7,2,Travel_Frequently,No,0,1,Loyal Mid-Career
27,26-35,Research & Development,Laboratory Technician,Female,Single,Yes,2379,4,4,2,3,5,0,6,1,Travel_Frequently,No,0,2,Burnt-Out & Overworked
29,26-35,Research & Development,Laboratory Technician,Male,Married,No,3812,4,4,4,3,11,3,11,1,Travel_Frequently,No,0,1,Loyal Mid-Career
32,26-35,Sales,Sales Executive,Male,Single,No,4648,4,4,4,3,0,0,4,2,Travel_Frequently,No,0,3,At-Risk Mid-Level
42,36-45,Research & Development,Research Scientist,Male,Married,No,2936,3,3,2,3,6,3,10,1,Non-Travel,No,0,3,At-Risk Mid-Level
47,46-55,Research & Development,Laboratory Technician,Female,Single,No,2105,3,2,3,3,2,2,7,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
46,46-55,Research & Development,Manufacturing Director,Male,Divorced,No,8578,4,4,2,3,9,4,12,3,Travel_Rarely,No,0,1,Loyal Mid-Career
28,26-35,Human Resources,Human Resources,Male,Divorced,No,2706,4,3,3,3,3,2,3,1,Non-Travel,No,0,3,At-Risk Mid-Level
29,26-35,Research & Development,Healthcare Representative,Male,Divorced,No,6384,3,4,3,1,7,1,11,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
42,36-45,Research & Development,Laboratory Technician,Male,Single,No,3968,3,4,3,3,0,0,8,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
32,26-35,Sales,Sales Executive,Male,Single,Yes,9907,2,3,2,2,2,2,7,2,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
46,46-55,Sales,Sales Executive,Female,Divorced,No,13225,1,1,3,4,19,2,25,4,Travel_Rarely,No,0,0,Stable Senior
27,26-35,Sales,Sales Representative,Female,Married,No,3540,3,2,3,2,9,5,9,2,Travel_Rarely,No,0,1,Loyal Mid-Career
29,26-35,Human Resources,Human Resources,Male,Married,No,2804,2,4,3,2,1,0,1,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
43,36-45,Research & Development,Manager,Female,Married,No,19392,3,1,3,2,16,6,21,5,Travel_Rarely,No,0,0,Stable Senior
48,46-55,Research & Development,Research Director,Male,Married,No,19665,2,4,3,2,22,12,29,5,Travel_Rarely,No,0,0,Stable Senior
29,26-35,Research & Development,Research Scientist,Male,Single,Yes,2439,4,4,2,2,1,1,1,1,Travel_Frequently,Yes,1,2,Burnt-Out & Overworked
46,46-55,Sales,Sales Executive,Female,Married,No,7314,2,3,3,3,8,0,14,3,Travel_Rarely,Yes,1,1,Loyal Mid-Career
27,26-35,Research & Development,Research Scientist,Female,Married,No,4774,1,4,2,2,7,7,8,1,Travel_Frequently,No,0,3,At-Risk Mid-Level
39,36-45,Research & Development,Research Scientist,Male,Divorced,No,3902,4,4,3,3,2,2,7,2,Travel_Rarely,No,0,1,Loyal Mid-Career
55,46-55,Research & Development,Research Scientist,Male,Married,No,2662,4,2,4,2,5,0,19,1,Travel_Rarely,No,0,1,Loyal Mid-Career
28,26-35,Sales,Sales Representative,Female,Married,No,2856,2,2,3,3,1,0,1,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
30,26-35,Sales,Sales Representative,Male,Single,No,1081,4,2,2,3,1,0,1,1,Travel_Rarely,Yes,1,3,At-Risk Mid-Level
22,18-25,Research & Development,Research Scientist,Male,Single,Yes,2472,2,4,3,3,1,0,1,1,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
36,36-45,Sales,Sales Executive,Female,Married,Yes,5673,3,2,3,2,10,1,10,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
31,26-35,Research & Development,Laboratory Technician,Male,Divorced,No,4197,3,2,3,3,10,0,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
34,26-35,Sales,Sales Executive,Male,Married,Yes,9713,4,3,3,3,5,1,9,3,Travel_Rarely,No,0,2,Burnt-Out & Overworked
29,26-35,Research & Development,Laboratory Technician,Male,Single,No,2062,1,4,3,3,3,1,11,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
37,36-45,Research & Development,Research Scientist,Male,Married,Yes,4284,1,4,3,3,5,0,16,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
35,26-35,Research & Development,Manufacturing Director,Female,Married,Yes,4788,2,4,3,2,3,0,4,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
45,36-45,Research & Development,Manufacturing Director,Female,Married,No,5906,4,2,2,2,9,3,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
36,36-45,Human Resources,Human Resources,Male,Single,No,3886,4,2,2,2,10,0,10,2,Travel_Frequently,No,0,3,At-Risk Mid-Level
40,36-45,Research & Development,Manager,Male,Divorced,No,16823,1,1,3,3,19,11,22,4,Travel_Rarely,No,0,0,Stable Senior
26,26-35,Research & Development,Research Scientist,Female,Married,Yes,2933,3,2,2,2,1,1,1,1,Travel_Rarely,No,0,2,Burnt-Out & Overworked
27,26-35,Sales,Sales Executive,Female,Single,No,6500,3,1,2,4,8,0,9,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
48,46-55,Research & Development,Manager,Female,Divorced,No,17174,4,4,3,3,22,4,24,4,Travel_Frequently,No,0,0,Stable Senior
44,36-45,Research & Development,Healthcare Representative,Male,Married,No,5033,1,2,3,4,2,2,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
34,26-35,Research & Development,Research Scientist,Male,Married,Yes,2307,1,4,3,1,5,3,5,1,Non-Travel,Yes,1,2,Burnt-Out & Overworked
56,56-65,Research & Development,Laboratory Technician,Male,Single,No,2587,4,1,3,3,4,1,5,1,Travel_Rarely,Yes,1,1,Loyal Mid-Career
36,36-45,Sales,Sales Executive,Male,Married,No,5507,2,3,1,2,4,1,12,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
41,36-45,Sales,Sales Executive,Female,Married,No,4393,2,3,3,3,5,1,14,2,Travel_Rarely,No,0,1,Loyal Mid-Career
42,36-45,Research & Development,Research Director,Male,Married,No,13348,1,3,4,3,13,5,18,3,Travel_Rarely,No,0,0,Stable Senior
31,26-35,Sales,Sales Executive,Female,Divorced,Yes,6583,4,3,3,3,5,1,8,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
34,26-35,Sales,Sales Executive,Female,Married,Yes,8103,4,4,2,2,4,0,9,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
31,26-35,Research & Development,Laboratory Technician,Female,Divorced,No,3978,3,1,2,4,2,2,4,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
26,26-35,Research & Development,Laboratory Technician,Male,Married,No,2544,4,3,3,4,7,7,8,1,Travel_Frequently,No,0,3,At-Risk Mid-Level
45,36-45,Research & Development,Healthcare Representative,Male,Single,No,5399,3,2,3,3,4,0,12,2,Travel_Frequently,No,0,1,Loyal Mid-Career
33,26-35,Sales,Sales Executive,Male,Single,No,5487,3,2,2,3,10,0,10,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
28,26-35,Sales,Sales Executive,Male,Married,Yes,6834,4,3,3,2,7,0,7,2,Travel_Frequently,No,0,2,Burnt-Out & Overworked
29,26-35,Sales,Sales Representative,Male,Single,No,1091,1,3,3,4,1,0,1,1,Travel_Frequently,Yes,1,3,At-Risk Mid-Level
39,36-45,Sales,Sales Executive,Female,Married,No,5736,3,1,3,1,3,1,10,2,Non-Travel,No,0,1,Loyal Mid-Career
27,26-35,Research & Development,Research Scientist,Male,Married,No,2226,2,2,2,3,5,1,6,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
34,26-35,Research & Development,Research Scientist,Male,Married,Yes,5747,4,3,3,2,15,6,16,2,Travel_Frequently,No,0,2,Burnt-Out & Overworked
28,26-35,Sales,Sales Executive,Female,Single,Yes,9854,3,4,3,3,2,2,6,2,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
47,46-55,Research & Development,Research Scientist,Male,Married,No,5467,2,3,4,3,8,1,16,2,Non-Travel,No,0,1,Loyal Mid-Career
56,56-65,Sales,Sales Executive,Female,Married,No,5380,1,4,3,2,0,0,6,2,Travel_Rarely,No,0,1,Loyal Mid-Career
39,36-45,Research & Development,Manufacturing Director,Male,Married,No,5151,1,1,3,3,10,7,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
38,36-45,Research & Development,Research Scientist,Female,Divorced,Yes,2133,2,4,3,2,20,0,20,2,Travel_Frequently,No,0,2,Burnt-Out & Overworked
58,56-65,Sales,Manager,Female,Married,Yes,17875,4,4,2,3,1,0,29,4,Travel_Rarely,No,0,0,Stable Senior
32,26-35,Research & Development,Research Scientist,Female,Single,Yes,2432,3,1,3,4,4,0,8,1,Travel_Frequently,Yes,1,2,Burnt-Out & Overworked
38,36-45,Research & Development,Research Scientist,Male,Divorced,No,4771,4,2,4,3,5,0,10,1,Travel_Rarely,No,0,1,Loyal Mid-Career
49,46-55,Research & Development,Research Director,Male,Married,No,19161,4,2,3,3,5,4,28,5,Travel_Frequently,No,0,0,Stable Senior
42,36-45,Sales,Sales Executive,Male,Divorced,Yes,5087,4,2,3,3,0,0,14,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
27,26-35,Human Resources,Human Resources,Female,Married,No,2863,2,1,3,2,1,0,1,1,Travel_Frequently,Yes,1,3,At-Risk Mid-Level
35,26-35,Sales,Sales Executive,Male,Married,No,5561,1,2,1,3,5,0,6,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
28,26-35,Research & Development,Research Scientist,Male,Single,No,2144,3,3,2,3,5,1,5,1,Non-Travel,No,0,3,At-Risk Mid-Level
31,26-35,Research & Development,Research Scientist,Male,Divorced,Yes,3065,1,3,4,3,4,2,4,1,Non-Travel,No,0,2,Burnt-Out & Overworked
36,36-45,Research & Development,Laboratory Technician,Male,Married,No,2810,2,1,3,4,5,0,5,1,Non-Travel,No,0,3,At-Risk Mid-Level
34,26-35,Sales,Sales Executive,Male,Single,No,9888,4,1,2,3,14,2,14,3,Travel_Rarely,No,0,1,Loyal Mid-Career
34,26-35,Sales,Sales Executive,Male,Divorced,No,8628,3,4,2,3,8,1,9,3,Travel_Rarely,No,0,1,Loyal Mid-Career
26,26-35,Research & Development,Laboratory Technician,Male,Single,No,2867,1,3,2,3,7,7,8,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
29,26-35,Research & Development,Healthcare Representative,Male,Married,No,5373,1,1,2,3,5,0,6,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
32,26-35,Research & Development,Healthcare Representative,Female,Divorced,No,6667,4,3,3,3,5,1,9,2,Non-Travel,No,0,1,Loyal Mid-Career
31,26-35,Research & Development,Research Scientist,Male,Married,No,5003,1,4,3,1,10,8,10,2,Travel_Frequently,No,0,1,Loyal Mid-Career
28,26-35,Research & Development,Laboratory Technician,Male,Divorced,No,2367,4,3,2,2,4,0,6,1,Travel_Rarely,Yes,1,3,At-Risk Mid-Level
38,36-45,Sales,Sales Representative,Male,Single,No,2858,1,1,2,2,1,0,20,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
35,26-35,Sales,Sales Executive,Female,Married,Yes,5204,4,3,3,3,10,0,10,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
27,26-35,Sales,Sales Executive,Male,Single,No,4105,4,4,3,3,7,0,7,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
32,26-35,Research & Development,Manufacturing Director,Male,Single,No,9679,4,4,3,2,1,0,8,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
31,26-35,Sales,Sales Executive,Male,Married,Yes,5617,4,1,3,3,10,0,10,2,Travel_Frequently,Yes,1,2,Burnt-Out & Overworked
53,46-55,Sales,Sales Executive,Male,Single,Yes,10448,1,1,2,3,2,2,15,3,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
54,46-55,Research & Development,Research Scientist,Female,Married,No,2897,3,1,2,3,4,2,9,2,Travel_Rarely,No,0,1,Loyal Mid-Career
33,26-35,Research & Development,Healthcare Representative,Male,Divorced,No,5968,3,4,3,3,9,2,9,2,Travel_Frequently,No,0,1,Loyal Mid-Career
43,36-45,Research & Development,Healthcare Representative,Male,Married,No,7510,3,1,3,3,10,0,10,3,Travel_Rarely,No,0,1,Loyal Mid-Career
38,36-45,Human Resources,Human Resources,Male,Married,Yes,2991,2,4,3,3,6,1,7,1,Travel_Frequently,No,0,2,Burnt-Out & Overworked
55,46-55,Human Resources,Manager,Male,Married,Yes,19636,2,3,3,4,10,1,35,5,Travel_Rarely,No,0,0,Stable Senior
31,26-35,Research & Development,Laboratory Technician,Female,Divorced,Yes,1129,4,4,3,1,1,0,1,1,Travel_Rarely,No,0,2,Burnt-Out & Overworked
39,36-45,Sales,Sales Executive,Male,Single,No,13341,1,2,3,3,20,11,21,4,Travel_Rarely,No,0,0,Stable Senior
42,36-45,Research & Development,Research Scientist,Male,Single,No,4332,3,4,3,2,20,3,20,2,Non-Travel,No,0,1,Loyal Mid-Career
31,26-35,Research & Development,Research Director,Female,Married,No,11031,3,3,4,3,11,4,13,3,Non-Travel,No,0,1,Loyal Mid-Career
54,46-55,Research & Development,Manufacturing Director,Female,Single,Yes,4440,1,3,3,3,5,1,9,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
24,18-25,Research & Development,Healthcare Representative,Male,Single,No,4617,3,2,2,2,4,1,4,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
23,18-25,Research & Development,Laboratory Technician,Male,Single,No,2647,4,4,4,3,5,1,5,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
40,36-45,Research & Development,Laboratory Technician,Female,Married,No,6323,3,4,4,3,10,9,10,2,Travel_Frequently,No,0,1,Loyal Mid-Career
40,36-45,Sales,Sales Executive,Female,Married,No,5677,2,2,3,3,11,5,15,2,Travel_Rarely,No,0,1,Loyal Mid-Career
25,18-25,Human Resources,Human Resources,Female,Married,No,2187,2,3,3,3,2,1,6,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
30,26-35,Research & Development,Laboratory Technician,Male,Married,No,3748,2,4,2,3,12,1,12,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
25,18-25,Research & Development,Laboratory Technician,Male,Divorced,Yes,3977,3,4,2,3,2,0,7,1,Travel_Rarely,No,0,2,Burnt-Out & Overworked
47,46-55,Research & Development,Healthcare Representative,Male,Single,No,8633,3,1,3,3,17,12,25,3,Travel_Rarely,No,0,0,Stable Senior
33,26-35,Research & Development,Laboratory Technician,Male,Divorced,No,2008,3,2,2,2,1,0,1,1,Non-Travel,No,0,3,At-Risk Mid-Level
38,36-45,Sales,Sales Executive,Male,Married,No,4440,2,4,3,3,15,5,16,2,Travel_Rarely,No,0,1,Loyal Mid-Career
31,26-35,Sales,Sales Representative,Male,Married,No,3067,3,1,3,3,2,1,3,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
38,36-45,Research & Development,Manufacturing Director,Male,Married,No,5321,3,1,3,2,8,7,10,2,Travel_Frequently,No,0,1,Loyal Mid-Career
42,36-45,Research & Development,Research Scientist,Male,Divorced,Yes,5410,1,4,2,3,4,1,9,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
41,36-45,Research & Development,Research Scientist,Male,Married,No,2782,4,4,3,3,5,1,12,1,Travel_Rarely,No,0,1,Loyal Mid-Career
47,46-55,Research & Development,Research Director,Female,Married,No,11957,2,3,1,3,13,5,14,3,Non-Travel,No,0,0,Stable Senior
35,26-35,Research & Development,Laboratory Technician,Male,Married,Yes,2660,3,4,3,3,2,2,5,1,Travel_Rarely,No,0,2,Burnt-Out & Overworked
22,18-25,Research & Development,Research Scientist,Male,Single,No,3375,3,4,4,3,3,1,4,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
35,26-35,Research & Development,Research Scientist,Male,Single,No,5098,3,2,3,3,10,0,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
33,26-35,Research & Development,Healthcare Representative,Female,Married,Yes,4878,4,2,3,3,9,8,10,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
32,26-35,Research & Development,Laboratory Technician,Female,Single,No,2837,2,3,3,2,6,4,6,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
40,36-45,Research & Development,Laboratory Technician,Male,Married,No,2406,4,1,2,3,1,0,8,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
32,26-35,Sales,Sales Representative,Male,Married,No,2269,2,2,3,2,2,2,3,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
39,36-45,Research & Development,Research Scientist,Male,Single,No,4108,4,1,3,3,7,1,18,2,Travel_Rarely,No,0,1,Loyal Mid-Career
38,36-45,Research & Development,Research Director,Female,Married,No,13206,3,2,3,1,18,1,20,3,Travel_Rarely,No,0,0,Stable Senior
32,26-35,Sales,Sales Executive,Female,Married,No,10422,4,3,3,3,14,5,14,3,Travel_Rarely,No,0,1,Loyal Mid-Career
37,36-45,Research & Development,Research Director,Female,Married,Yes,13744,4,3,3,4,16,6,16,3,Travel_Rarely,No,0,0,Stable Senior
25,18-25,Sales,Sales Executive,Female,Divorced,Yes,4907,3,1,2,3,5,0,6,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
52,46-55,Sales,Sales Representative,Male,Divorced,No,3482,4,1,2,3,9,0,16,1,Non-Travel,No,0,1,Loyal Mid-Career
44,36-45,Research & Development,Research Scientist,Male,Single,Yes,2436,4,2,3,3,4,1,6,1,Travel_Rarely,No,0,2,Burnt-Out & Overworked
21,18-25,Sales,Sales Representative,Male,Single,Yes,2380,1,3,3,3,2,1,2,1,Travel_Rarely,No,0,2,Burnt-Out & Overworked
39,36-45,Research & Development,Manager,Male,Single,No,19431,4,4,2,3,6,1,21,5,Non-Travel,No,0,0,Stable Senior
23,18-25,Sales,Sales Representative,Male,Married,No,1790,1,4,2,3,1,1,1,1,Travel_Frequently,Yes,1,3,At-Risk Mid-Level
36,36-45,Sales,Sales Executive,Female,Married,No,7644,4,1,3,2,9,3,10,3,Travel_Rarely,No,0,1,Loyal Mid-Career
36,36-45,Research & Development,Manufacturing Director,Female,Divorced,No,5131,2,4,3,3,4,0,18,2,Travel_Frequently,No,0,1,Loyal Mid-Career
56,56-65,Research & Development,Healthcare Representative,Male,Divorced,No,6306,3,3,2,3,13,1,13,2,Non-Travel,No,0,1,Loyal Mid-Career
29,26-35,Research & Development,Research Scientist,Male,Married,Yes,4787,4,1,4,3,2,2,4,1,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
42,36-45,Research & Development,Manager,Male,Married,No,18880,3,1,2,3,22,4,24,5,Travel_Rarely,No,0,0,Stable Senior
56,56-65,Research & Development,Laboratory Technician,Male,Married,No,2339,3,4,1,3,10,9,14,1,Travel_Rarely,Yes,1,1,Loyal Mid-Career
41,36-45,Research & Development,Manufacturing Director,Female,Married,No,13570,2,1,3,2,20,0,21,4,Travel_Rarely,No,0,0,Stable Senior
34,26-35,Sales,Sales Executive,Female,Married,No,6712,3,4,3,2,8,1,8,2,Travel_Rarely,No,0,1,Loyal Mid-Career
36,36-45,Sales,Sales Executive,Male,Divorced,No,5406,4,4,2,1,15,11,15,2,Non-Travel,No,0,1,Loyal Mid-Career
41,36-45,Sales,Sales Executive,Male,Divorced,No,8938,2,3,3,2,5,0,14,2,Travel_Rarely,No,0,1,Loyal Mid-Career
32,26-35,Research & Development,Research Scientist,Male,Single,No,2439,1,4,3,3,4,1,4,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
35,26-35,Human Resources,Human Resources,Female,Single,Yes,8837,4,3,3,3,9,1,9,3,Travel_Rarely,No,0,2,Burnt-Out & Overworked
38,36-45,Sales,Sales Executive,Female,Married,No,5343,4,1,3,3,10,1,10,2,Travel_Rarely,No,0,1,Loyal Mid-Career
50,46-55,Sales,Sales Executive,Male,Divorced,No,6728,3,2,3,3,6,0,12,2,Travel_Frequently,Yes,1,1,Loyal Mid-Career
36,36-45,Sales,Sales Executive,Female,Married,No,6652,4,2,2,2,6,0,8,2,Travel_Rarely,No,0,3,At-Risk Mid-Level
45,36-45,Sales,Sales Executive,Female,Single,No,4850,3,4,3,3,5,0,8,2,Travel_Rarely,No,0,1,Loyal Mid-Career
40,36-45,Research & Development,Research Scientist,Male,Single,No,2809,3,3,3,2,2,2,8,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
35,26-35,Research & Development,Healthcare Representative,Male,Married,Yes,5689,3,3,4,3,10,0,10,2,Travel_Frequently,No,0,2,Burnt-Out & Overworked
40,36-45,Research & Development,Research Scientist,Female,Married,No,2001,3,3,3,3,5,0,20,1,Travel_Rarely,No,0,1,Loyal Mid-Career
35,26-35,Research & Development,Research Scientist,Female,Married,No,2977,4,3,3,1,4,1,4,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
29,26-35,Research & Development,Laboratory Technician,Male,Married,Yes,4025,2,4,3,2,4,0,10,2,Travel_Rarely,No,0,2,Burnt-Out & Overworked
29,26-35,Research & Development,Research Scientist,Female,Single,No,3785,1,4,1,2,5,0,5,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
50,46-55,Sales,Sales Executive,Male,Divorced,Yes,10854,1,4,3,2,3,2,20,3,Travel_Rarely,Yes,1,2,Burnt-Out & Overworked
39,36-45,Sales,Sales Executive,Female,Married,No,12031,4,2,2,2,20,9,21,4,Travel_Rarely,No,0,0,Stable Senior
31,26-35,Research & Development,Manufacturing Director,Male,Single,No,9936,1,2,3,3,9,1,10,2,Non-Travel,No,0,1,Loyal Mid-Career
26,26-35,Sales,Sales Representative,Female,Single,No,2966,3,4,3,2,4,0,5,1,Travel_Rarely,No,0,3,At-Risk Mid-Level
36,36-45,Research & Development,Laboratory Technician,Male,Married,No,2571,4,3,3,4,5,0,17,2,Travel_Frequently,No,0,1,Loyal Mid-Career
